Crakehill,Skip Bridge,Westwick,Arkengarthdale,East Cowton,Malham Tarn,Snaizeholme,Skelton
0.25615307,0.206620227,0.2078206,0.168206039,0.109661836,0.247301587,0.24047619,0.406577319
0.107194641,0.104644002,0.104888916,0.1,0.1,0.1,0.1,0.108419328
0.169523722,0.200280154,0.17002287,0.1,0.1,0.12031746,0.116666667,0.183772046
0.174662751,0.151720047,0.144367883,0.1,0.1,0.11015873,0.1,0.176247395
0.216509131,0.232757881,0.169896025,0.1,0.1,0.102539683,0.10952381,0.220729243
0.107561714,0.112680144,0.104824419,0.1,0.1,0.1,0.1,0.111801821
0.115013306,0.113447414,0.105961726,0.153996448,0.142512077,0.188888889,0.152380952,0.11930847
0.105946591,0.108470256,0.104422384,0.1,0.1,0.1,0.1,0.109047583
0.101431587,0.100959087,0.100862118,0.1,0.1,0.1,0.1,0.10162374
0.470523997,0.480273088,0.239684553,0.122735346,0.1,0.127936508,0.152380952,0.490644591
0.103156832,0.104593524,0.102513256,0.1,0.1,0.1,0.1,0.104340175
0.101284757,0.100353348,0.100436434,0.1,0.1,0.102539683,0.1,0.100295226
0.103817564,0.104704576,0.103171131,0.1,0.1,0.1,0.1,0.10496663
0.119748555,0.115678554,0.110571153,0.108525755,0.103864734,0.138095238,0.111904762,0.123664847
0.16401762,0.186237096,0.156127942,0.105683837,0.1,0.102539683,0.1,0.176409409
0.204395705,0.2048232,0.160526676,0.128419183,0.107729469,0.138095238,0.119047619,0.275886014
0.175396898,0.227154792,0.150366158,0.232149201,0.130917874,0.148253968,0.121428571,0.222961436
0.115820868,0.112417657,0.109448895,0.108525755,0.1,0.125396825,0.15,0.118534403
0.104037809,0.102039323,0.102435859,0.102841918,0.107729469,0.1,0.1,0.103324888
0.110755254,0.113790667,0.10772036,0.1,0.1,0.1,0.1,0.116320212
0.102239148,0.105744428,0.101455495,0.102841918,0.1,0.1,0.1,0.104003546
0.191548133,0.193879508,0.177640034,0.179573712,0.161835749,0.242222222,0.204761905,0.258568516
0.442626411,0.446604074,0.27223433,0.18383659,0.237198068,0.166031746,0.192857143,0.364093644
0.134284666,0.130761465,0.131341523,0.270515098,0.12705314,0.246031746,0.452380952,0.316389518
0.203294485,0.191264733,0.154466054,0.1,0.1,0.102539683,0.111904762,0.19954141
0.125988804,0.111498953,0.11330155,0.105683837,0.103864734,0.1,0.1,0.126725112
0.193016427,0.120201408,0.142280312,0.102841918,0.204347826,0.1,0.1,0.150199142
0.232293292,0.227003357,0.176369431,0.108525755,0.1,0.22952381,0.1,0.303788428
0.470523997,0.568236541,0.277544631,0.122735346,0.1,0.1,0.1,0.41953844
0.185307883,0.21421216,0.164992059,0.1,0.1,0.1,0.1,0.194554979
0.159245664,0.132800787,0.131025485,0.131261101,0.103864734,0.153333333,0.111904762,0.168002682
0.129879783,0.155273718,0.127471668,0.153996448,0.165700483,0.150793651,0.135714286,0.15028915
0.12756722,0.114547841,0.11729395,0.151154529,0.130917874,0.211746032,0.130952381,0.127139148
0.191181059,0.206933192,0.170407705,0.108525755,0.1,0.26,0.126190476,0.262402848
0.149334679,0.107289064,0.165600486,0.193783304,0.130917874,0.27015873,0.238095238,0.195293043
0.105799761,0.109954317,0.103598965,0.105683837,0.115458937,0.140634921,0.152380952,0.110449904
0.144562724,0.187620201,0.171923398,0.1,0.173429952,0.221904762,0.147619048,0.305768599
0.14419565,0.137051059,0.125261551,0.1,0.1,0.1,0.1,0.149659096
0.162182252,0.202874738,0.157463042,0.145470693,0.177294686,0.117777778,0.119047619,0.206886046
0.166587134,0.214767421,0.164491128,0.188099467,0.161835749,0.171111111,0.169047619,0.200567499
0.131348077,0.149509099,0.130539603,0.182415631,0.169565217,0.150793651,0.192857143,0.256336323
0.109800863,0.10945963,0.109801482,0.1,0.1,0.12031746,0.1,0.113205942
0.114279159,0.117425103,0.107554816,0.102841918,0.134782609,0.127936508,0.104761905,0.118678416
0.110865376,0.118586103,0.105770383,0.114209591,0.161835749,0.23968254,0.123809524,0.113980009
0.104368175,0.104169506,0.103633364,0.1,0.1,0.102539683,0.1,0.10623754
0.198889603,0.241753111,0.198305057,0.122735346,0.1,0.315873016,0.20952381,0.28416673
0.339845829,0.221894955,0.224484624,0.179573712,0.223671498,0.376825397,0.178571429,0.241809066
0.113691842,0.10446228,0.112607126,0.108525755,0.119323671,0.22952381,0.14047619,0.126959132
0.156676149,0.181885869,0.150020021,0.148312611,0.119323671,0.196507937,0.128571429,0.176463414
0.124704047,0.128045733,0.112551229,0.139786856,0.161835749,0.125396825,0.121428571,0.128831294
0.130981004,0.132356579,0.120624175,0.1,0.1,0.102539683,0.104761905,0.132989654
0.11593099,0.115930946,0.108610427,0.1,0.1,0.191428571,0.126190476,0.117706332
0.149701753,0.12314934,0.124089845,0.1,0.1,0.1,0.1,0.143772586
0.121657337,0.114527649,0.113557391,0.1,0.1,0.148253968,0.121428571,0.125014964
0.140891989,0.133992075,0.118007724,0.1,0.134782609,0.102539683,0.102380952,0.143376552
0.124924291,0.133032988,0.115528867,0.185257549,0.254589372,0.181269841,0.171428571,0.133907733
0.111746352,0.109792787,0.12236776,0.105683837,0.1,0.135555556,0.1,0.134519786
0.144929797,0.130186012,0.114077671,0.1,0.1,0.105079365,0.1,0.148200969
0.220179866,0.321054491,0.197083903,0.131261101,0.138647343,0.232063492,0.178571429,0.280386403
0.125291365,0.106865046,0.112854367,0.102841918,0.1,0.1,0.1,0.123538836
0.123639534,0.125733828,0.111424671,0.1,0.1,0.1,0.1,0.128399257
0.307543361,0.163279574,0.235062227,0.188099467,0.1,0.168571429,0.119047619,0.219361125
0.146031018,0.146813558,0.132038097,0.1,0.1,0.1,0.1,0.176373406
0.109654033,0.108863986,0.108017049,0.1,0.1,0.125396825,0.114285714,0.112521883
0.126943195,0.113578658,0.129993523,0.1,0.1,0.12031746,0.102380952,0.127157149
0.27083601,0.213687186,0.244334828,0.159680284,0.157971014,0.221904762,0.20952381,0.274985936
0.101982197,0.103876732,0.101515693,0.1,0.1,0.1,0.1,0.102754238
0.129879783,0.124421393,0.115464369,0.128419183,0.1,0.1,0.102380952,0.134663798
0.120519409,0.117102042,0.111577315,0.1,0.1,0.1,0.1,0.12231473
0.13061393,0.134234371,0.115773957,0.1,0.1,0.1,0.111904762,0.138102096
0.104221345,0.102836879,0.103807507,0.1,0.1,0.1,0.1,0.105521078
0.336909241,0.357429141,0.255677802,0.11705151,0.111594203,0.12031746,0.154761905,0.323950172
0.134651739,0.128166881,0.121430395,0.119893428,0.107729469,0.191428571,0.133333333,0.143808589
0.111048913,0.108803412,0.105576891,0.1,0.1,0.1,0.1,0.111639807
0.130981004,0.156969789,0.121727084,0.105683837,0.130917874,0.13047619,0.119047619,0.141000347
0.105983298,0.11076197,0.102949689,0.1,0.1,0.1,0.1,0.107890082
0.164384693,0.156777971,0.138251363,0.1,0.1,0.1,0.1,0.167228615
0.117142333,0.114527649,0.107296826,0.1,0.1,0.1,0.1,0.114790079
0.543938699,0.494477676,0.396239523,0.284724689,0.339613527,0.247301587,0.230952381,0.529167923
0.427576397,0.422465359,0.302144007,0.125577265,0.173429952,0.275238095,0.15,0.422058658
0.137221254,0.147742359,0.140951662,0.202309059,0.16763285,0.153333333,0.1,0.160388024
0.111452693,0.110035082,0.109115658,0.131261101,0.204347826,0.209206349,0.14047619,0.115852171
0.152271267,0.13484011,0.123401871,0.1,0.1,0.102539683,0.102380952,0.153187401
0.114719648,0.116799172,0.107421521,0.162522202,0.212077295,0.219365079,0.176190476,0.124672934
0.132449298,0.13467858,0.121073508,0.1,0.1,0.105079365,0.1,0.140658317
0.111415986,0.112639762,0.10692704,0.1,0.1,0.1,0.1,0.113547972
0.417665412,0.575232831,0.401954008,0.148312611,0.1,0.223174603,0.178571429,0.668679991
0.136120033,0.119212034,0.122649399,0.1,0.1,0.1,0.1,0.135545875
0.12327246,0.115264632,0.115498768,0.1,0.1,0.1,0.1,0.123286814
0.115160136,0.111963353,0.107655862,0.13410302,0.212077295,0.122857143,0.116666667,0.119866518
0.103487198,0.106481411,0.103020637,0.11705151,0.2352657,0.176190476,0.111904762,0.107665063
0.102275856,0.104805532,0.101926328,0.1,0.1,0.1,0.1,0.102993659
0.145663944,0.149206229,0.141613837,0.1,0.107729469,0.1,0.1,0.156607697
0.169890796,0.118475051,0.172080342,0.1,0.107729469,0.115238095,0.102380952,0.150955208
0.118684041,0.112377275,0.112039548,0.1,0.1,0.1,0.1,0.119794512
0.130981004,0.11922213,0.115550366,0.1,0.1,0.1,0.1,0.13295365
0.132816371,0.127712577,0.12423819,0.11705151,0.1,0.1,0.1,0.140334289
0.105359273,0.104250271,0.10425254,0.1,0.1,0.1,0.102380952,0.108941373
0.125254657,0.123805558,0.112147044,0.176731794,0.177294686,0.105079365,0.133333333,0.135869903
0.106754153,0.105623281,0.105910128,0.108525755,0.103864734,0.341269841,0.102380952,0.111335581
0.10679086,0.108268343,0.104063347,0.1,0.1,0.1,0.1,0.108239313
0.102422685,0.101393201,0.100978213,0.102841918,0.1,0.1,0.107142857,0.102806443
0.106020006,0.103886828,0.106185318,0.1,0.1,0.1,0.102380952,0.109888255
0.111819767,0.106360263,0.110558253,0.11705151,0.169565217,0.211746032,0.166666667,0.119290469
0.11233367,0.118061129,0.106445458,0.102841918,0.1,0.1,0.1,0.112197855
0.120739653,0.114255067,0.115236478,0.1,0.1,0.1,0.10952381,0.124060881
0.100256951,0.100020191,0.100193493,0.1,0.1,0.1,0.1,0.1
0.133550518,0.126238611,0.118138869,0.119893428,0.1,0.102539683,0.1,0.136463954
0.102642929,0.10653189,0.101537192,0.105683837,0.1,0.145714286,0.104761905,0.10555348
0.107818666,0.107480881,0.106251965,0.1,0.1,0.1,0.1,0.11098455
0.194484721,0.214504934,0.163665559,0.1,0.1,0.29047619,0.14047619,0.2225474
0.239634762,0.189356654,0.180155439,0.105683837,0.1,0.176190476,0.102380952,0.203609762
0.111122327,0.115315111,0.107948251,0.1,0.1,0.1,0.1,0.114358042
0.327732403,0.296390803,0.238665491,0.108525755,0.1,0.112698413,0.133333333,0.283446668
0.115894283,0.112296509,0.113755183,0.111367673,0.111594203,0.158412698,0.1,0.176715436
0.116665137,0.117768355,0.127392121,0.13410302,0.1,0.107619048,0.1,0.133133666
0.108809764,0.110509578,0.104693274,0.105683837,0.115458937,0.12031746,0.10952381,0.111891829
0.120959897,0.10899523,0.115670761,0.1,0.1,0.1,0.114285714,0.124492919
0.122942094,0.1099947,0.113729384,0.102841918,0.1,0.105079365,0.1,0.123592841
0.15887859,0.148176472,0.127521116,0.1,0.1,0.1,0.1,0.158857891
0.119601725,0.113831049,0.112611426,0.1,0.1,0.102539683,0.1,0.120712592
0.223850601,0.265780773,0.169700382,0.1,0.134782609,0.1,0.1,0.237506694
0.275240892,0.221662755,0.21714265,0.108525755,0.1,0.138095238,0.121428571,0.233600356
0.208433514,0.254534212,0.200119589,0.131261101,0.169565217,0.265079365,0.154761905,0.247209534
0.253950629,0.228325888,0.19851575,0.171047957,0.142512077,0.168571429,0.15,0.294427618
0.103450491,0.103361854,0.106608852,0.159680284,0.157971014,0.237142857,0.253571429,0.11711228
0.101872075,0.105078115,0.10158664,0.102841918,0.115458937,0.127936508,0.111904762,0.104052151
0.103707442,0.106178542,0.102575603,0.1,0.1,0.1,0.1,0.106174534
0.135385886,0.151215265,0.123040685,0.1,0.103864734,0.1,0.1,0.146490821
0.114462696,0.112286414,0.105886479,0.1,0.1,0.105079365,0.102380952,0.114610064
0.121804166,0.12214987,0.110171268,0.1,0.1,0.1,0.1,0.12485295
0.125511609,0.14337094,0.146547902,0.1,0.1,0.1,0.1,0.137076007
0.122244654,0.123522879,0.110549654,0.1,0.1,0.1,0.1,0.125753028
0.369578783,0.388675197,0.200685018,0.1,0.1,0.102539683,0.102380952,0.382455232
0.107708544,0.104744958,0.107685961,0.1,0.1,0.102539683,0.1,0.110331094
0.109250252,0.106986194,0.108595377,0.114209591,0.103864734,0.158412698,0.135714286,0.114250033
0.127971001,0.142270513,0.121322899,0.13410302,0.227536232,0.23968254,0.15952381,0.160424027
0.125878682,0.128298125,0.116313587,0.125577265,0.123188406,0.209206349,0.130952381,0.12947935
0.108222447,0.109964413,0.105512393,0.1,0.1,0.1,0.1,0.108595744
0.121804166,0.106249211,0.117704585,0.114209591,0.1,0.1,0.102380952,0.116428221
0.10124805,0.100757174,0.100728823,0.1,0.1,0.1,0.1,0.101596738
0.124557218,0.117869312,0.111220429,0.1,0.1,0.1,0.1,0.124474917
0.174295678,0.178574493,0.133607538,0.1,0.1,0.1,0.102380952,0.170612908
0.132449298,0.124118523,0.129870978,0.122735346,0.103864734,0.135555556,0.153571429,0.137742065
0.110424888,0.108480351,0.104929765,0.1,0.103864734,0.1,0.1,0.110827937
0.14309443,0.133557962,0.121684085,0.1,0.1,0.1,0.1,0.143484561
0.106497201,0.108328916,0.10451698,0.1,0.1,0.1,0.1,0.109963862
0.10319354,0.102715732,0.10158664,0.105683837,0.1,0.12031746,0.145238095,0.104662403
0.120849775,0.117283764,0.116055597,0.1,0.1,0.102539683,0.102380952,0.125483004
0.182004221,0.207841801,0.143486417,0.135523979,0.1,0.1,0.1,0.180135732
0.12022575,0.118273138,0.10877597,0.1,0.1,0.1,0.1,0.121648673
0.109470496,0.1113879,0.105275902,0.1,0.1,0.1,0.1,0.111711813
0.191548133,0.207064436,0.222713091,0.242095915,0.18115942,0.310793651,0.264285714,0.371294267
0.129035514,0.109893743,0.126130118,0.119893428,0.103864734,0.193968254,0.164285714,0.127103144
0.132082224,0.139009616,0.116175992,0.1,0.1,0.102539683,0.1,0.138606139
0.112920987,0.112861866,0.10799555,0.108525755,0.1,0.219365079,0.123809524,0.114736075
0.115490502,0.112902249,0.105245803,0.1,0.1,0.1,0.1,0.114052015
0.104184638,0.103008506,0.102233766,0.1,0.1,0.1,0.1,0.105209651
0.17246031,0.130337447,0.136600225,0.1,0.1,0.1,0.1,0.158245838
0.591658255,0.512952727,0.333433932,0.165364121,0.1,0.216825397,0.202380952,0.49352484
0.282582362,0.237997527,0.165017858,0.1,0.1,0.1,0.1,0.322690063
0.110828668,0.104744958,0.104084847,0.105683837,0.152173913,0.1,0.1,0.107915285
0.153739561,0.155182858,0.131464068,0.1,0.103864734,0.1,0.1,0.166886586
0.106497201,0.104018071,0.104011749,0.1,0.165700483,0.1,0.1,0.108980977
0.118757456,0.11545645,0.107735409,0.156838366,0.130917874,0.24984127,0.180952381,0.123034793
0.113361476,0.111660483,0.1079848,0.111367673,0.1,0.102539683,0.1,0.11421403
0.126209048,0.111912874,0.114281914,0.105683837,0.1,0.11015873,0.104761905,0.127733199
0.102202441,0.101161,0.101363049,0.1,0.1,0.127936508,0.128571429,0.102433811
0.377287327,0.232142046,0.228661917,0.1,0.103864734,0.1,0.161904762,0.321429954
0.10179866,0.101161,0.102162819,0.1,0.1,0.1,0.102380952,0.10323488
0.134284666,0.165066505,0.12288589,0.1,0.1,0.102539683,0.102380952,0.144222625
0.477865468,0.611668055,0.213894122,0.142628774,0.173429952,0.1,0.1,0.368594033
0.115086721,0.117344338,0.107776258,0.171047957,0.142512077,0.26,0.176190476,0.120190546
0.129145636,0.127752959,0.120740271,0.128419183,0.254589372,0.183809524,0.1,0.146562828
0.117472699,0.11791979,0.108664175,0.131261101,0.215942029,0.171111111,0.114285714,0.117472311
0.140524915,0.134708867,0.120366185,0.1,0.142512077,0.1,0.1,0.147498909
0.183105442,0.181431564,0.163654809,0.1,0.1,0.1,0.1,0.205121893
0.211370102,0.191971429,0.168582424,0.1,0.1,0.138095238,0.1,0.197579241
0.272304304,0.255796169,0.195785352,0.168206039,0.165700483,0.155873016,0.15,0.31872972
0.134651739,0.119595669,0.125639937,0.1,0.1,0.11015873,0.102380952,0.132557616
0.102275856,0.104018071,0.101793033,0.1,0.1,0.1,0.1,0.103515704
0.124814169,0.119050504,0.115270876,0.1,0.1,0.107619048,0.1,0.127463176
0.124226851,0.125037228,0.111742859,0.1,0.183091787,0.107619048,0.104761905,0.127895213
0.176131045,0.199997476,0.151802304,0.1,0.1,0.1,0.1,0.179091641
0.485206938,0.516264102,0.302614839,0.114209591,0.1,0.285396825,0.142857143,0.402616976
0.121326971,0.114032962,0.113869129,0.139786856,0.103864734,0.133015873,0.14047619,0.124870951
0.115343673,0.10969183,0.120181292,0.131261101,0.138647343,0.138095238,0.126190476,0.124762942
0.131715151,0.12768229,0.117981925,0.1,0.1,0.1,0.1,0.137004001
0.174662751,0.192244012,0.138167516,0.105683837,0.111594203,0.112698413,0.1,0.217056925
0.455841057,0.478405391,0.262286654,0.131261101,0.111594203,0.122857143,0.219047619,0.381555155
0.130981004,0.127298655,0.114350711,0.1,0.1,0.1,0.1,0.13329568
0.120886483,0.11492138,0.11410777,0.122735346,0.1,0.1,0.188095238,0.131855556
0.105395981,0.107864516,0.103031386,0.139786856,0.1,0.145714286,0.102380952,0.107103414
0.125291365,0.117606825,0.112441583,0.102841918,0.1,0.173650794,0.119047619,0.125699023
0.130981004,0.142361374,0.143985198,0.145470693,0.248792271,0.115238095,0.128571429,0.146436817
0.17870056,0.154799223,0.125869978,0.1,0.1,0.1,0.1,0.164258358
0.115637331,0.11261957,0.111796607,0.1,0.1,0.102539683,0.1,0.119092451
0.153005414,0.179846546,0.133592488,0.102841918,0.1,0.117777778,0.164285714,0.162224182
0.114756355,0.11522425,0.108085846,0.1,0.1,0.1,0.1,0.117472311
0.230824998,0.22513566,0.161128654,0.1,0.165700483,0.1,0.104761905,0.221413302
0.268633569,0.345546554,0.200801114,0.1,0.1,0.160952381,0.107142857,0.415938129
0.276709186,0.315966281,0.229734727,0.11705151,0.1,0.167301587,0.191666667,0.37687475
0.109433789,0.109903839,0.104613727,0.1,0.1,0.102539683,0.102380952,0.109589429
0.279645774,0.223914086,0.297786121,0.173889876,0.111594203,0.341269841,0.507142857,0.446000729
0.113691842,0.111862396,0.105761784,0.1,0.1,0.1,0.1,0.115240118
0.10734147,0.107632316,0.104170843,0.1,0.1,0.1,0.1,0.107591257
0.113728549,0.112720527,0.115829855,0.1,0.1,0.1,0.1,0.116626238
0.15777737,0.122543601,0.145892176,0.128419183,0.103864734,0.176190476,0.14047619,0.181917886
0.135018813,0.123331062,0.11544932,0.1,0.123188406,0.102539683,0.111904762,0.13363771
0.166954208,0.156343858,0.136445431,0.1,0.103864734,0.11015873,0.1,0.183015981
0.131715151,0.132730118,0.11303711,0.1,0.1,0.107619048,0.1,0.137796069
0.133550518,0.139403347,0.117158505,0.119893428,0.12705314,0.1,0.1,0.147984951
0.102863173,0.104664193,0.102242366,0.1,0.1,0.1,0.1,0.103560708
0.105212444,0.102907549,0.103055035,0.111367673,0.173429952,0.1,0.1,0.105044036
0.148600532,0.125945837,0.119867404,0.131261101,0.169565217,0.133015873,0.119047619,0.142098442
0.217243278,0.194182378,0.143978748,0.1,0.103864734,0.1,0.164285714,0.25792046
0.225685969,0.27220161,0.228434026,0.102841918,0.130917874,0.122857143,0.352380952,0.28416673
0.13685418,0.128500038,0.121060609,0.111367673,0.1,0.115238095,0.10952381,0.142242454
0.122648435,0.114517554,0.114301263,0.1,0.1,0.1,0.114285714,0.12589704
0.123712949,0.124249767,0.11278557,0.1,0.1,0.1,0.1,0.125032965
0.123199046,0.119949017,0.111388122,0.1,0.1,0.1,0.1,0.125987048
0.120335872,0.11861639,0.115051585,0.139786856,0.142512077,0.265079365,0.121428571,0.143448558
0.148233459,0.126834255,0.120886465,0.1,0.103864734,0.102539683,0.104761905,0.149857113
0.210268881,0.193233386,0.169790678,0.1,0.1,0.105079365,0.102380952,0.195941099
0.101358172,0.100666313,0.101253403,0.1,0.1,0.112698413,0.1,0.101330315
0.137221254,0.118878877,0.133383946,0.1,0.1,0.107619048,0.1,0.15849786
0.10179866,0.101554731,0.100761071,0.162522202,0.223671498,0.140634921,0.121428571,0.102743437
0.176498119,0.131871987,0.152993359,0.108525755,0.1,0.1,0.10952381,0.16173814
